Student Enrolment Key,Unit of Study Identifier,Semester,Mode of Study,Gender,Age Category,Dom/Int,Mark,Canvas access Week 1,Canvas access Week 2,Canvas access Week 3,Canvas access Week 4,Canvas access Week 5,Canvas access Week 6,Canvas access Week 7,Canvas access Week 8,Canvas access Week 9,Canvas access Week 10,Canvas access Week 11,Canvas access Week 12,Canvas access Week 13,Canvas access Mid-semester break,Canvas access STUVAC,SUM canvas Access
8457,UNIT V,2,Full Time,M,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8458,UNIT Q,2,Full Time,M,19-21,Domestic,54,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,13
8459,UNIT Q,2,Full Time,M,19-21,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8460,UNIT H,2,Full Time,F,22-25,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8461,UNIT Y,1,Full Time,M,18 and Under,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14
8462,UNIT S,2,Full Time,F,19-21,International,50,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
8463,UNIT S,1,Full Time,M,19-21,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8464,UNIT H,2,Full Time,F,19-21,International,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8465,UNIT S,2,Full Time,M,19-21,International,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14
8466,UNIT H,2,Full Time,M,19-21,International,59,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
8467,UNIT S,2,Full Time,F,18 and Under,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8468,UNIT H,2,Full Time,M,18 and Under,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8469,UNIT Y,1,Full Time,M,18 and Under,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8470,UNIT G,2,Full Time,M,18 and Under,Domestic,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8471,UNIT O,1,Full Time,M,22-25,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8472,UNIT H,2,Full Time,F,18 and Under,International,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8473,UNIT S,1,Full Time,M,18 and Under,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8474,UNIT A,1,Full Time,M,19-21,Domestic,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8475,UNIT X,2,Full Time,M,19-21,International,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8476,UNIT Z,1,Full Time,M,19-21,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8477,UNIT S,2,Full Time,F,19-21,International,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8478,UNIT H,2,Full Time,F,19-21,International,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8479,UNIT S,1,Full Time,F,19-21,International,63,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,11
8480,UNIT W,2,Full Time,F,18 and Under,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8481,UNIT G,2,Full Time,M,19-21,International,78,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,14
8482,UNIT T,2,Full Time,M,19-21,International,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8483,UNIT C,1,Full Time,M,19-21,International,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8484,UNIT V,2,Full Time,F,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8485,UNIT S,2,Full Time,M,18 and Under,Domestic,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8486,UNIT S,1,Full Time,M,19-21,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8487,UNIT A,1,Full Time,F,22-25,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8488,UNIT O,1,Full Time,M,19-21,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8489,UNIT S,1,Full Time,M,22-25,International,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8490,UNIT O,1,Full Time,M,19-21,International,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8491,UNIT V,2,Full Time,M,18 and Under,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8492,UNIT V,2,Full Time,M,19-21,Domestic,65,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
8493,UNIT V,2,Full Time,M,19-21,International,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8494,UNIT Q,2,Full Time,F,19-21,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8495,UNIT X,1,Full Time,F,18 and Under,Domestic,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8496,UNIT S,1,Full Time,M,19-21,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8497,UNIT V,2,Full Time,F,18 and Under,International,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8498,UNIT S,2,Full Time,F,19-21,International,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8499,UNIT K,1,Full Time,F,19-21,International,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8500,UNIT K,1,Full Time,M,19-21,International,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8501,UNIT S,2,Full Time,F,19-21,International,63,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
8502,UNIT H,2,Full Time,M,19-21,International,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8503,UNIT O,1,Full Time,M,19-21,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8504,UNIT T,2,Full Time,F,19-21,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8505,UNIT M,1,Full Time,M,19-21,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8506,UNIT S,1,Full Time,F,18 and Under,Domestic,94,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
8507,UNIT K,1,Full Time,F,18 and Under,Domestic,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8508,UNIT S,1,Full Time,M,19-21,Domestic,53,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,14
8509,UNIT S,1,Full Time,M,19-21,International,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8510,UNIT T,2,Full Time,F,19-21,International,56,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,11
8511,UNIT V,2,Full Time,M,19-21,International,63,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,13
8512,UNIT H,2,Full Time,F,18 and Under,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8513,UNIT G,2,Full Time,F,19-21,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8514,UNIT O,1,Full Time,F,22-25,International,79,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
8515,UNIT Q,2,Full Time,M,19-21,Domestic,62,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
8516,UNIT Y,1,Full Time,M,18 and Under,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8517,UNIT H,2,Full Time,M,19-21,Domestic,56,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,13
8518,UNIT G,2,Full Time,M,19-21,Domestic,72,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,12
8519,UNIT K,1,Full Time,F,19-21,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8520,UNIT Q,2,Full Time,F,18 and Under,Domestic,60,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,11
8521,UNIT O,1,Full Time,M,19-21,International,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8522,UNIT T,2,Full Time,F,19-21,International,90,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
8523,UNIT S,1,Full Time,F,19-21,Domestic,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8524,UNIT S,1,Full Time,F,19-21,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8525,UNIT V,2,Full Time,M,Over 25,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8526,UNIT M,1,Full Time,F,19-21,International,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8527,UNIT H,2,Full Time,F,Over 25,Domestic,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8528,UNIT X,1,Full Time,M,19-21,International,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8529,UNIT S,1,Full Time,F,18 and Under,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8530,UNIT Z,1,Full Time,M,19-21,Domestic,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8531,UNIT Y,1,Full Time,F,19-21,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8532,UNIT O,1,Full Time,F,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8533,UNIT S,1,Full Time,F,18 and Under,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8534,UNIT H,2,Full Time,M,19-21,International,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8535,UNIT G,2,Full Time,F,18 and Under,Domestic,79,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,13
8536,UNIT A,1,Full Time,F,19-21,Domestic,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8537,UNIT V,2,Full Time,F,19-21,International,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8538,UNIT A,1,Full Time,F,19-21,International,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8539,UNIT C,1,Full Time,F,19-21,Domestic,35,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,10
8540,UNIT S,1,Full Time,F,19-21,Domestic,52,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,13
8541,UNIT V,2,Full Time,F,19-21,International,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8542,UNIT H,2,Part Time,M,22-25,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8543,UNIT K,1,Full Time,F,18 and Under,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8544,UNIT X,2,Full Time,M,19-21,International,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8545,UNIT Q,2,Full Time,F,18 and Under,Domestic,70,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
8546,UNIT G,2,Full Time,M,18 and Under,Domestic,74,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
8547,UNIT O,1,Full Time,M,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8548,UNIT Q,2,Full Time,F,19-21,Domestic,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14
8549,UNIT G,2,Full Time,F,19-21,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8550,UNIT H,2,Full Time,F,19-21,International,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8551,UNIT A,1,Full Time,F,22-25,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8552,UNIT M,1,Full Time,F,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8553,UNIT Q,2,Full Time,M,19-21,Domestic,82,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,13
8554,UNIT S,2,Full Time,F,19-21,International,63,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,13
8555,UNIT O,1,Full Time,M,18 and Under,Domestic,51,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10
8556,UNIT K,1,Full Time,F,19-21,Domestic,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8557,UNIT Q,2,Full Time,F,18 and Under,Domestic,79,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
8558,UNIT O,1,Full Time,M,18 and Under,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8559,UNIT O,1,Part Time,M,19-21,Domestic,75,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
8560,UNIT Y,1,Full Time,F,18 and Under,Domestic,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8561,UNIT Q,2,Full Time,F,19-21,International,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8562,UNIT Q,2,Full Time,F,18 and Under,Domestic,51,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10
8563,UNIT V,2,Full Time,M,18 and Under,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8564,UNIT X,1,Full Time,F,18 and Under,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8565,UNIT S,1,Full Time,F,19-21,International,44,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,13
8566,UNIT O,1,Full Time,M,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8567,UNIT V,2,Full Time,M,19-21,International,69,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
8568,UNIT K,1,Full Time,F,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8569,UNIT V,2,Full Time,F,18 and Under,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8570,UNIT H,2,Full Time,F,18 and Under,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8571,UNIT O,1,Full Time,F,19-21,International,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8572,UNIT Q,2,Part Time,F,18 and Under,Domestic,40,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,11
8573,UNIT V,2,Full Time,M,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8574,UNIT V,2,Full Time,M,19-21,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8575,UNIT K,1,Full Time,F,18 and Under,Domestic,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8576,UNIT V,2,Full Time,F,19-21,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8577,UNIT V,2,Full Time,M,19-21,International,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8578,UNIT S,1,Full Time,M,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8579,UNIT Q,2,Full Time,M,19-21,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8580,UNIT S,1,Full Time,M,19-21,International,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8581,UNIT X,1,Full Time,F,19-21,International,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8582,UNIT Z,1,Full Time,M,19-21,International,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8583,UNIT H,2,Full Time,M,18 and Under,International,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8584,UNIT G,2,Full Time,F,19-21,Domestic,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8585,UNIT A,1,Full Time,F,19-21,Domestic,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8586,UNIT T,2,Full Time,F,19-21,Domestic,79,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,13
8587,UNIT O,1,Full Time,M,19-21,Domestic,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8588,UNIT O,1,Full Time,M,19-21,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8589,UNIT A,1,Full Time,F,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8590,UNIT A,1,Full Time,F,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8591,UNIT A,1,Full Time,M,22-25,Domestic,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8592,UNIT M,1,Full Time,M,19-21,International,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8593,UNIT M,1,Full Time,F,19-21,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8594,UNIT O,1,Full Time,M,19-21,Domestic,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8595,UNIT S,1,Full Time,F,18 and Under,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8596,UNIT H,2,Full Time,M,18 and Under,International,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8597,UNIT Q,2,Full Time,M,Over 25,Domestic,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8598,UNIT V,2,Full Time,F,19-21,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8599,UNIT K,1,Full Time,F,19-21,International,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8600,UNIT K,1,Full Time,M,22-25,Domestic,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8601,UNIT O,1,Full Time,M,18 and Under,Domestic,69,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,13
8602,UNIT S,1,Full Time,F,19-21,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8603,UNIT G,2,Full Time,F,19-21,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8604,UNIT X,1,Full Time,M,19-21,International,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8605,UNIT K,1,Full Time,F,19-21,Domestic,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8606,UNIT S,2,Full Time,F,19-21,International,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8607,UNIT Q,2,Full Time,M,19-21,International,57,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,6
8608,UNIT O,1,Full Time,F,18 and Under,Domestic,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8609,UNIT Q,2,Full Time,F,19-21,Domestic,93,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
8610,UNIT T,2,Full Time,F,19-21,International,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14
8611,UNIT Q,2,Full Time,M,22-25,International,80,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,13
8612,UNIT V,2,Full Time,M,19-21,Domestic,63,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
8613,UNIT X,1,Full Time,M,19-21,International,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8614,UNIT W,2,Full Time,F,19-21,International,73,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
8615,UNIT Z,1,Full Time,F,19-21,International,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8616,UNIT S,1,Full Time,M,22-25,International,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8617,UNIT O,1,Full Time,M,19-21,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8618,UNIT G,2,Full Time,M,19-21,Domestic,76,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
8619,UNIT C,1,Full Time,F,19-21,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8620,UNIT M,1,Full Time,F,22-25,International,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8621,UNIT H,2,Full Time,F,18 and Under,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8622,UNIT S,1,Full Time,M,19-21,Domestic,54,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,13
8623,UNIT T,2,Full Time,M,19-21,Domestic,57,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5
8624,UNIT O,1,Full Time,F,19-21,Domestic,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8625,UNIT O,1,Full Time,F,19-21,Domestic,70,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,12
8626,UNIT X,2,Full Time,M,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8627,UNIT S,2,Full Time,F,19-21,International,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8628,UNIT X,1,Full Time,M,19-21,International,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8629,UNIT S,2,Full Time,M,18 and Under,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8630,UNIT A,1,Full Time,M,19-21,Domestic,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8631,UNIT H,2,Full Time,M,22-25,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8632,UNIT W,2,Full Time,F,19-21,International,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8633,UNIT S,1,Full Time,M,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8634,UNIT S,1,Full Time,M,19-21,Domestic,24,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,14
8635,UNIT O,1,Full Time,M,19-21,International,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8636,UNIT O,1,Full Time,M,19-21,International,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8637,UNIT H,2,Full Time,M,19-21,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8638,UNIT C,1,Full Time,M,Over 25,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8639,UNIT A,1,Full Time,F,19-21,Domestic,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8640,UNIT H,2,Full Time,M,22-25,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8641,UNIT O,1,Full Time,F,18 and Under,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8642,UNIT O,1,Full Time,M,22-25,International,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8643,UNIT S,1,Full Time,F,19-21,Domestic,79,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,13
8644,UNIT O,1,Full Time,M,19-21,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8645,UNIT G,2,Full Time,F,19-21,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8646,UNIT O,1,Full Time,F,19-21,Domestic,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8647,UNIT K,1,Full Time,M,19-21,International,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8648,UNIT X,2,Full Time,M,19-21,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8649,UNIT G,2,Full Time,F,19-21,Domestic,57,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
8650,UNIT H,2,Full Time,M,19-21,International,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8651,UNIT H,2,Full Time,M,18 and Under,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8652,UNIT H,2,Full Time,M,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8653,UNIT V,2,Full Time,F,18 and Under,Domestic,59,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
8654,UNIT Q,2,Full Time,F,Over 25,International,50,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,12
8655,UNIT A,1,Full Time,F,19-21,Domestic,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8656,UNIT S,1,Full Time,F,19-21,International,34,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
8657,UNIT Q,2,Full Time,F,19-21,International,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8658,UNIT K,1,Full Time,M,18 and Under,Domestic,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8659,UNIT C,1,Full Time,F,Over 25,Domestic,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8660,UNIT H,2,Full Time,M,19-21,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8661,UNIT O,1,Full Time,M,18 and Under,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8662,UNIT H,2,Full Time,F,18 and Under,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8663,UNIT H,2,Full Time,M,19-21,Domestic,63,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
8664,UNIT X,1,Full Time,M,18 and Under,Domestic,97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8665,UNIT K,1,Full Time,F,19-21,Domestic,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8666,UNIT S,2,Full Time,M,18 and Under,International,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8667,UNIT G,2,Full Time,F,19-21,Domestic,88,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,14
8668,UNIT S,1,Full Time,M,18 and Under,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8669,UNIT O,1,Full Time,M,19-21,Domestic,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8670,UNIT Q,2,Full Time,F,19-21,Domestic,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8671,UNIT S,2,Full Time,F,19-21,International,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8672,UNIT H,2,Full Time,F,Over 25,Domestic,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8673,UNIT S,2,Full Time,F,19-21,International,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8674,UNIT V,2,Full Time,F,19-21,International,72,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
8675,UNIT W,2,Full Time,M,19-21,International,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8676,UNIT A,1,Full Time,M,22-25,International,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8677,UNIT Q,2,Full Time,F,19-21,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8678,UNIT V,2,Part Time,M,19-21,Domestic,74,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,14
8679,UNIT S,1,Full Time,M,19-21,Domestic,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8680,UNIT K,1,Full Time,F,19-21,Domestic,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8681,UNIT H,2,Full Time,M,19-21,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8682,UNIT K,1,Full Time,F,19-21,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
8683,UNIT O,1,Full Time,F,19-21,International,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
